,Msg_Index,frame_time,frame_time_relative,This_Node,Nbr_Node,Next_Hop,TTL,AODV_Msg,Source_Node,Destination_Node,Hop_Count,Source_Seq_Num,Dest_Seq_Num,Broadcast_ID,This_Node_Is_Dest,This_Node_Is_Orig,Hello,Nbr_Is_Orig,Nbr_Is_Dest,RREQ_Msg_Idx,RREP_Resp_Time,RREP_Resp_Time_Per_Hop,Hop_Cnt_Over_1,Dest_Seq_Num_Increment,Orig_Seq_Num_Increment,Tagged_For_Del
1050,1360,113.053463,113.038159,10.1.1.38,10.1.1.39,10.1.1.255,6,RREQ,10.1.1.20,10.1.1.10,3,11,0,11,No,No,,False,,,,,,,,
1051,1361,113.066186,113.050882,10.1.1.38,10.1.1.4,10.1.1.255,2,RREQ,10.1.1.32,10.1.1.37,2,1,1,1,No,No,,False,,,,,,,,
1052,1362,113.066236,113.050932,10.1.1.38,10.1.1.39,10.1.1.255,1,RREQ,10.1.1.32,10.1.1.37,3,1,1,1,No,No,,False,,,,,,,,
1053,1363,113.179961,113.164657,10.1.1.38,10.1.1.4,10.1.1.255,22,RREQ,10.1.1.19,10.1.1.9,13,11,1,11,No,No,,False,,,,,,,,
1054,1364,113.183011,113.167707,10.1.1.38,10.1.1.39,10.1.1.255,21,RREQ,10.1.1.19,10.1.1.9,14,11,1,11,No,No,,False,,,,,,,,
1055,1366,113.308477,113.293173,10.1.1.38,10.1.1.4,10.1.1.255,7,RREQ,10.1.1.20,10.1.1.10,2,12,0,12,No,No,,False,,,,,,,,
1056,1367,113.316527,113.301223,10.1.1.38,10.1.1.39,10.1.1.255,6,RREQ,10.1.1.20,10.1.1.10,3,12,0,12,No,No,,False,,,,,,,,
1057,1369,113.556811,113.541507,10.1.1.38,10.1.1.4,10.1.1.255,8,RREQ,10.1.1.20,10.1.1.10,2,13,0,13,No,No,,False,,,,,,,,
1058,1370,113.566861,113.551557,10.1.1.38,10.1.1.39,10.1.1.255,7,RREQ,10.1.1.20,10.1.1.10,3,13,0,13,No,No,,False,,,,,,,,
1059,1372,114.561861,114.546557,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1060,1373,115.557861,115.542557,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1061,1374,115.603875,115.588571,10.1.1.38,10.1.1.4,10.1.1.255,2,RREQ,10.1.1.22,10.1.1.2,1,1,0,1,No,No,,False,,,,,,,,
1062,1375,115.610925,115.595621,10.1.1.38,10.1.1.39,10.1.1.255,1,RREQ,10.1.1.22,10.1.1.2,2,1,0,1,No,No,,False,,,,,,,,
1063,1376,115.749773,115.734469,10.1.1.38,10.1.1.4,10.1.1.255,4,RREQ,10.1.1.17,10.1.1.7,5,16,0,16,No,No,,False,,,,,,,,
1064,1377,115.758823,115.743519,10.1.1.38,10.1.1.39,10.1.1.255,3,RREQ,10.1.1.17,10.1.1.7,6,16,0,16,No,No,,False,,,,,,,,
1065,1378,116.742771,116.727467,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
1066,1379,116.754823,116.739519,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1067,1380,117.743771,117.728467,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
1068,1381,117.752823,117.737519,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1069,1382,118.748465,118.733161,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
1070,1383,118.748771,118.733467,10.1.1.38,10.1.1.4,10.1.1.255,1,RREP,10.1.1.4,10.1.1.4,0,,0,,No,No,True,,,,,,,,,
1071,1384,118.757823,118.742519,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1072,1385,119.743465,119.728161,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
1073,1386,119.752823,119.737519,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1074,1387,120.742465,120.727161,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
1075,1388,120.754823,120.739519,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1076,1392,120.977866,120.962562,10.1.1.38,10.1.1.31,10.1.1.14,1,RREP,10.1.1.14,10.1.1.4,1,,0,,No,No,False,,False,,,,False,,,No matching RREQ
1077,1393,120.980792,120.965488,10.1.1.38,10.1.1.31,10.1.1.26,1,RREP,10.1.1.26,10.1.1.4,1,,0,,No,No,False,,False,,,,False,,,No matching RREQ
1078,1394,121.749465,121.734161,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,0,,No,No,True,,,,,,,,,
1079,1395,121.758823,121.743519,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1080,1399,121.98221,121.966906,10.1.1.38,10.1.1.31,10.1.1.255,1,RERR,,10.1.1.4,1,,0,,No,No,,,,,,,,,,
1081,1405,121.986373,121.971069,10.1.1.38,10.1.1.31,10.1.1.14,1,RERR,,10.1.1.4,1,,0,,No,No,,,,,,,,,,
1082,1406,121.987412,121.972108,10.1.1.38,10.1.1.31,10.1.1.255,3,RREQ,10.1.1.31,10.1.1.4,0,1,0,1,No,No,,True,,,,,,,,
1083,1407,121.988462,121.973158,10.1.1.38,10.1.1.39,10.1.1.255,2,RREQ,10.1.1.31,10.1.1.4,1,1,0,1,No,No,,False,,,,,,,,
1084,1413,121.998171,121.982867,10.1.1.38,10.1.1.31,10.1.1.8,1,RREP-ACK,,,0,0,0,0,No,No,,,,,,,,,,RREP-ACK
1085,1420,122.002884,121.98758,10.1.1.38,10.1.1.31,10.1.1.4,1,RREP,10.1.1.4,10.1.1.26,2,,1,,No,No,False,,False,,,,True,,,No matching RREQ
1086,1422,122.00421,121.988906,10.1.1.38,10.1.1.31,10.1.1.18,1,RREP-ACK,,,0,0,0,0,No,No,,,,,,,,,,RREP-ACK
1087,1423,122.222665,122.207361,10.1.1.38,10.1.1.31,10.1.1.14,1,RREP,10.1.1.14,10.1.1.4,2,,0,,No,No,False,,False,,,,True,,,No matching RREQ
1088,1424,122.229421,122.214117,10.1.1.38,10.1.1.31,10.1.1.14,1,RREP,10.1.1.14,10.1.1.4,2,,0,,No,No,False,,False,,,,True,,,No matching RREQ
1089,1425,122.231553,122.216249,10.1.1.38,10.1.1.31,10.1.1.8,2,RREP,10.1.1.4,10.1.1.14,1,,4,,No,No,False,,False,,,,False,,,No matching RREQ
1090,1426,122.233366,122.218062,10.1.1.38,10.1.1.31,10.1.1.8,2,RREP,10.1.1.4,10.1.1.14,1,,4,,No,No,False,,False,,,,False,,,No matching RREQ
1091,1428,122.99175,122.976446,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,1,,No,No,True,,,,,,,,,
1092,1429,122.997462,122.982158,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1093,1431,123.98375,123.968446,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,1,,No,No,True,,,,,,,,,
1094,1432,123.995462,123.980158,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1095,1433,124.236279,124.220975,10.1.1.38,10.1.1.31,10.1.1.14,1,RERR,,10.1.1.8,2,,0,,No,No,,,,,,,,,,
1096,1434,124.243281,124.227977,10.1.1.38,10.1.1.31,10.1.1.255,4,RREQ,10.1.1.31,10.1.1.4,0,2,0,2,No,No,,True,,,,,,,,
1097,1436,124.244216,124.228912,10.1.1.38,10.1.1.31,10.1.1.4,1,RERR,,10.1.1.26,1,,1,,No,No,,,,,,,,,,
1098,1438,124.253331,124.238027,10.1.1.38,10.1.1.39,10.1.1.255,3,RREQ,10.1.1.31,10.1.1.4,1,2,0,2,No,No,,False,,,,,,,,
1099,1439,125.246279,125.230975,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,2,,No,No,True,,,,,,,,,
1100,1440,125.246331,125.231027,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1101,1443,125.947082,125.931778,10.1.1.38,10.1.1.8,10.1.1.255,5,RREQ,10.1.1.17,10.1.1.7,4,31,0,31,No,No,,False,,,,,,,,
1102,1444,125.948388,125.933084,10.1.1.38,10.1.1.14,10.1.1.255,4,RREQ,10.1.1.17,10.1.1.7,5,31,0,31,No,No,,False,,,,,,,,
1103,1445,125.949132,125.933828,10.1.1.38,10.1.1.39,10.1.1.255,4,RREQ,10.1.1.17,10.1.1.7,5,31,0,31,No,No,,False,,,,,,,,
1104,1446,125.956388,125.941084,10.1.1.38,10.1.1.31,10.1.1.255,4,RREQ,10.1.1.17,10.1.1.7,5,31,0,31,No,No,,False,,,,,,,,
1105,1455,126.95108,126.935776,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1106,1456,126.956132,126.940828,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1107,1463,127.47351,127.458206,10.1.1.38,10.1.1.14,10.1.1.31,1,RERR,,10.1.1.4,1,,0,,No,No,,,,,,,,,,
1108,1466,127.72067,127.705366,10.1.1.38,10.1.1.14,10.1.1.255,4,RREQ,10.1.1.14,10.1.1.4,0,5,0,5,No,No,,True,,1123,,,,,,
1109,1469,127.724977,127.709673,10.1.1.38,10.1.1.8,10.1.1.255,3,RREQ,10.1.1.14,10.1.1.4,1,5,0,5,No,No,,False,,,,,,,,
1110,1470,127.72972,127.714416,10.1.1.38,10.1.1.39,10.1.1.255,3,RREQ,10.1.1.14,10.1.1.4,1,5,0,5,No,No,,False,,,,,,,,
1111,1472,127.955386,127.940082,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,2,,No,No,True,,,,,,,,,
1112,1477,128.442002,128.426698,10.1.1.38,10.1.1.8,10.1.1.255,6,RREQ,10.1.1.17,10.1.1.7,4,33,0,33,No,No,,False,,,,,,,,
1113,1478,128.448308,128.433004,10.1.1.38,10.1.1.14,10.1.1.255,5,RREQ,10.1.1.17,10.1.1.7,5,33,0,33,No,No,,False,,,,,,,,
1114,1479,128.449052,128.433748,10.1.1.38,10.1.1.39,10.1.1.255,5,RREQ,10.1.1.17,10.1.1.7,5,33,0,33,No,No,,False,,,,,,,,
1115,1480,128.452308,128.437004,10.1.1.38,10.1.1.31,10.1.1.255,5,RREQ,10.1.1.17,10.1.1.7,5,33,0,33,No,No,,False,,,,,,,,
1116,1485,128.937854,128.92255,10.1.1.38,10.1.1.8,10.1.1.255,5,RREQ,10.1.1.17,10.1.1.7,4,34,0,34,No,No,,False,,,,,,,,
1117,1486,128.944161,128.928857,10.1.1.38,10.1.1.31,10.1.1.255,4,RREQ,10.1.1.17,10.1.1.7,5,34,0,34,No,No,,False,,,,,,,,
1118,1487,128.945904,128.9306,10.1.1.38,10.1.1.39,10.1.1.255,4,RREQ,10.1.1.17,10.1.1.7,5,34,0,34,No,No,,False,,,,,,,,
1119,1488,128.97267,128.957366,10.1.1.38,10.1.1.14,10.1.1.255,5,RREQ,10.1.1.14,10.1.1.4,0,6,0,6,No,No,,True,,,,,,,,
1120,1489,128.97272,128.957416,10.1.1.38,10.1.1.39,10.1.1.255,4,RREQ,10.1.1.14,10.1.1.4,1,6,0,6,No,No,,False,,,,,,,,
1121,1492,128.978977,128.963673,10.1.1.38,10.1.1.8,10.1.1.255,4,RREQ,10.1.1.14,10.1.1.4,1,6,0,6,No,No,,False,,,,,,,,
1122,1494,128.979884,128.96458,10.1.1.38,10.1.1.8,10.1.1.22,1,RREP-ACK,,,0,0,0,0,No,No,,,,,,,,,,RREP-ACK
1123,1498,128.987797,128.972493,10.1.1.38,10.1.1.8,10.1.1.14,1,RREP,10.1.1.14,10.1.1.4,2,,0,,No,No,False,,False,1108,1.267126999999988,0.42237566666666265,True,0,,
1124,1501,129.212228,129.196924,10.1.1.38,10.1.1.8,10.1.1.255,5,RREQ,10.1.1.17,10.1.1.7,5,35,0,35,No,No,,False,,,,,,,,
1125,1502,129.212535,129.197231,10.1.1.38,10.1.1.14,10.1.1.255,4,RREQ,10.1.1.17,10.1.1.7,6,35,0,35,No,No,,False,,,,,,,,
1126,1504,129.219278,129.203974,10.1.1.38,10.1.1.39,10.1.1.255,4,RREQ,10.1.1.17,10.1.1.7,6,35,0,35,No,No,,False,,,,,,,,
1127,1505,129.26226,129.246956,10.1.1.38,10.1.1.8,10.1.1.18,1,RREP,10.1.1.18,10.1.1.8,0,,0,,No,No,False,,True,,,,,,,No matching RREQ
1128,1507,129.265263,129.249959,10.1.1.38,10.1.1.14,10.1.1.255,2,RREQ,10.1.1.18,10.1.1.8,1,3,0,3,No,No,,False,,,,,,,,
1129,1508,129.269313,129.254009,10.1.1.38,10.1.1.39,10.1.1.255,1,RREQ,10.1.1.18,10.1.1.8,2,3,0,3,No,No,,False,,,,,,,,
1130,1515,130.150922,130.135618,10.1.1.38,10.1.1.8,10.1.1.255,31,RREQ,10.1.1.17,10.1.1.7,4,36,0,36,No,No,,False,,,,,,,,
1131,1516,130.154228,130.138924,10.1.1.38,10.1.1.31,10.1.1.255,30,RREQ,10.1.1.17,10.1.1.7,5,36,0,36,No,No,,False,,,,,,,,
1132,1517,130.154972,130.139668,10.1.1.38,10.1.1.39,10.1.1.255,30,RREQ,10.1.1.17,10.1.1.7,5,36,0,36,No,No,,False,,,,,,,,
1133,1518,130.158228,130.142924,10.1.1.38,10.1.1.14,10.1.1.255,30,RREQ,10.1.1.17,10.1.1.7,5,36,0,36,No,No,,False,,,,,,,,
1134,1527,131.15592,131.140616,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1135,1528,131.157226,131.141922,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,6,,No,No,True,,,,,,,,,
1136,1529,131.160226,131.144922,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,2,,No,No,True,,,,,,,,,
1137,1530,131.160972,131.145668,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1138,1534,131.505185,131.489881,10.1.1.38,10.1.1.8,10.1.1.14,1,RERR,,10.1.1.4,1,,0,,No,No,,,,,,,,,,
1139,1538,131.71967,131.704366,10.1.1.38,10.1.1.14,10.1.1.255,5,RREQ,10.1.1.14,10.1.1.4,0,7,0,7,No,No,,True,,1159,,,,,,
1140,1539,131.72572,131.710416,10.1.1.38,10.1.1.39,10.1.1.255,4,RREQ,10.1.1.14,10.1.1.4,1,7,0,7,No,No,,False,,,,,,,,
1141,1540,131.727977,131.712673,10.1.1.38,10.1.1.8,10.1.1.255,4,RREQ,10.1.1.14,10.1.1.4,1,7,0,7,No,No,,False,,,,,,,,
1142,1547,132.158226,132.142922,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,2,,No,No,True,,,,,,,,,
1143,1553,132.724974,132.70967,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1144,1554,132.725668,132.710364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,7,,No,No,True,,,,,,,,,
1145,1555,132.72772,132.712416,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1146,1557,132.950535,132.935231,10.1.1.38,10.1.1.8,10.1.1.255,29,RREQ,10.1.1.17,10.1.1.7,6,37,0,37,No,No,,False,,,,,,,,
1147,1558,132.950585,132.935281,10.1.1.38,10.1.1.39,10.1.1.255,28,RREQ,10.1.1.17,10.1.1.7,7,37,0,37,No,No,,False,,,,,,,,
1148,1567,133.949533,133.934229,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1149,1568,133.952533,133.937229,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,7,,No,No,True,,,,,,,,,
1150,1569,133.956533,133.941229,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,2,,No,No,True,,,,,,,,,
1151,1570,133.956585,133.941281,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1152,1585,134.949533,134.934229,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,7,,No,No,True,,,,,,,,,
1153,1586,134.950533,134.935229,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,2,,No,No,True,,,,,,,,,
1154,1587,134.953585,134.938281,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1155,1588,134.955533,134.940229,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1156,1589,134.961842,134.946538,10.1.1.38,10.1.1.8,10.1.1.14,1,RERR,,10.1.1.22,3,,1,,No,No,,,,,,,,,,
1157,1591,134.97567,134.960366,10.1.1.38,10.1.1.14,10.1.1.255,6,RREQ,10.1.1.14,10.1.1.4,0,8,0,8,No,No,,True,,,,,,,,
1158,1592,134.981976,134.966672,10.1.1.38,10.1.1.8,10.1.1.255,5,RREQ,10.1.1.14,10.1.1.4,1,8,0,8,No,No,,False,,,,,,,,
1159,1594,134.983198,134.967894,10.1.1.38,10.1.1.8,10.1.1.14,1,RREP,10.1.1.14,10.1.1.4,4,,0,,No,No,False,,False,1139,3.263528000000008,0.6527056000000016,True,0,,
1160,1596,134.98372,134.968416,10.1.1.38,10.1.1.39,10.1.1.255,5,RREQ,10.1.1.14,10.1.1.4,1,8,0,8,No,No,,False,,,,,,,,
1161,1602,135.951533,135.936229,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,2,,No,No,True,,,,,,,,,
1162,1603,135.967668,135.952364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,8,,No,No,True,,,,,,,,,
1163,1604,135.982974,135.96767,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1164,1611,135.985858,135.970554,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1165,1621,136.103887,136.088583,10.1.1.38,10.1.1.8,10.1.1.14,1,RERR,,10.1.1.4,1,,0,,No,No,,,,,,,,,,
1166,1623,136.21967,136.204366,10.1.1.38,10.1.1.14,10.1.1.255,7,RREQ,10.1.1.14,10.1.1.4,0,9,0,9,No,No,,True,,,,,,,,
1167,1624,136.22372,136.208416,10.1.1.38,10.1.1.39,10.1.1.255,6,RREQ,10.1.1.14,10.1.1.4,1,9,0,9,No,No,,False,,,,,,,,
1168,1625,136.227976,136.212672,10.1.1.38,10.1.1.8,10.1.1.255,6,RREQ,10.1.1.14,10.1.1.4,1,9,0,9,No,No,,False,,,,,,,,
1169,1629,136.93767,136.922366,10.1.1.38,10.1.1.14,10.1.1.255,35,RREQ,10.1.1.14,10.1.1.4,0,10,0,10,No,No,,True,,,,,,,,
1170,1630,136.938976,136.923672,10.1.1.38,10.1.1.8,10.1.1.255,34,RREQ,10.1.1.14,10.1.1.4,1,10,0,10,No,No,,False,,,,,,,,
1171,1631,136.93972,136.924416,10.1.1.38,10.1.1.39,10.1.1.255,34,RREQ,10.1.1.14,10.1.1.4,1,10,0,10,No,No,,False,,,,,,,,
1172,1632,136.956533,136.941229,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,2,,No,No,True,,,,,,,,,
1173,1635,137.76226,137.746956,10.1.1.38,10.1.1.31,10.1.1.18,1,RREP,10.1.1.18,10.1.1.8,1,,0,,No,No,False,,False,,,,False,,,No matching RREQ
1174,1636,137.763366,137.748062,10.1.1.38,10.1.1.31,10.1.1.18,1,RREP,10.1.1.18,10.1.1.8,1,,0,,No,No,False,,False,,,,False,,,No matching RREQ
1175,1638,137.765154,137.74985,10.1.1.38,10.1.1.8,10.1.1.32,2,RREP,10.1.1.18,10.1.1.8,0,,0,,No,No,False,,True,,,,,,,No matching RREQ
1176,1639,137.765812,137.750508,10.1.1.38,10.1.1.31,10.1.1.8,1,RREP,10.1.1.8,10.1.1.18,1,,4,,No,No,False,,False,,,,False,,,No matching RREQ
1177,1644,137.940974,137.92567,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1178,1645,137.941668,137.926364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,10,,No,No,True,,,,,,,,,
1179,1646,137.94372,137.928416,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1180,1647,137.947533,137.932229,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,2,,No,No,True,,,,,,,,,
1181,1648,138.01326,137.997956,10.1.1.38,10.1.1.31,10.1.1.18,1,RREP,10.1.1.18,10.1.1.8,1,,0,,No,No,False,,False,,,,False,,,No matching RREQ
1182,1649,138.014206,137.998902,10.1.1.38,10.1.1.31,10.1.1.18,1,RREP,10.1.1.18,10.1.1.8,1,,0,,No,No,False,,False,,,,False,,,No matching RREQ
1183,1650,138.01525,137.999946,10.1.1.38,10.1.1.31,10.1.1.8,1,RREP,10.1.1.8,10.1.1.18,1,,5,,No,No,False,,False,,,,False,,,No matching RREQ
1184,1661,138.031237,138.015933,10.1.1.38,10.1.1.31,10.1.1.255,2,RREQ,10.1.1.18,10.1.1.32,1,6,1,6,No,No,,False,,,,,,,,
1185,1662,138.031287,138.015983,10.1.1.38,10.1.1.39,10.1.1.255,1,RREQ,10.1.1.18,10.1.1.32,2,6,1,6,No,No,,False,,,,,,,,
1186,1663,138.040543,138.025239,10.1.1.38,10.1.1.14,10.1.1.255,1,RREQ,10.1.1.18,10.1.1.32,2,6,1,6,No,No,,False,,,,,,,,
1187,1664,138.041543,138.026239,10.1.1.38,10.1.1.8,10.1.1.255,1,RREQ,10.1.1.18,10.1.1.32,2,6,1,6,No,No,,False,,,,,,,,
1188,1677,139.02194,139.006636,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,2,,No,No,True,,,,,,,,,
1189,1678,139.039287,139.023983,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1190,1679,139.040541,139.025237,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1191,1686,139.74467,139.729366,10.1.1.38,10.1.1.14,10.1.1.255,35,RREQ,10.1.1.14,10.1.1.4,0,11,0,11,No,No,,True,,,,,,,,
1192,1687,139.74872,139.733416,10.1.1.38,10.1.1.39,10.1.1.255,34,RREQ,10.1.1.14,10.1.1.4,1,11,0,11,No,No,,False,,,,,,,,
1193,1688,139.752976,139.737672,10.1.1.38,10.1.1.8,10.1.1.255,34,RREQ,10.1.1.14,10.1.1.4,1,11,0,11,No,No,,False,,,,,,,,
1194,1692,139.945284,139.92998,10.1.1.38,10.1.1.8,10.1.1.14,1,RERR,,10.1.1.18,3,,6,,No,No,,,,,,,,,,
1195,1697,140.03094,140.015636,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,2,,No,No,True,,,,,,,,,
1196,1704,140.744668,140.729364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,11,,No,No,True,,,,,,,,,
1197,1705,140.752974,140.73767,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1198,1706,140.75472,140.739416,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1199,1713,141.02894,141.013636,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,2,,No,No,True,,,,,,,,,
1200,1720,141.741668,141.726364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,11,,No,No,True,,,,,,,,,
1201,1721,141.75472,141.739416,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1202,1728,142.02294,142.007636,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,2,,No,No,True,,,,,,,,,
1203,1735,142.744668,142.729364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,11,,No,No,True,,,,,,,,,
1204,1736,142.744974,142.72967,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1205,1737,142.75472,142.739416,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1206,1744,143.02294,143.007636,10.1.1.38,10.1.1.31,10.1.1.255,1,RREP,10.1.1.31,10.1.1.31,0,,2,,No,No,True,,,,,,,,,
1207,1751,143.738668,143.723364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,11,,No,No,True,,,,,,,,,
1208,1752,143.744974,143.72967,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
1209,1753,143.74972,143.734416,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
1210,1757,143.85742,143.842116,10.1.1.38,10.1.1.31,10.1.1.255,1,RREQ,10.1.1.33,10.1.1.4,2,2,0,2,No,No,,False,,,,,,,,
1211,1767,144.744668,144.729364,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,11,,No,No,True,,,,,,,,,
